id,college_name,university_id,affiliation,status,domain_name
21245,JAPFU CHRISTIAN COLLEGE,431,Affiliated College,1,
21246,KOHIMA COLLEGE,431,Affiliated College,1,
21247,KOHIMA LAW COLLEGE,431,Affiliated College,1,
21248,KOHIMA SCIENCE COLLEGE,431,Affiliated College,1,
21249,KROS COLLEGE,431,Affiliated College,1,
21250,LORD BUDDHA EDUCATION FOUNDATION KATHMANDU,352,Recognized Center,1,
21251,LOYEM MEMORIAL COLLEGE,431,Affiliated College,1,
21252,MODEL CHRISTIAN COLLEGE,431,Affiliated College,1,
21254,"MODERN INSTITUTE OF TEACHERS EDUCATION, KOHIMA",431,Affiliated College,1,
21255,"MOKOKCHUNG COLLEGE OF TEACHERS EDUCATION, MOKOKCHUNG",431,Affiliated College,1,
21256,MOKOKCHUNG LAW COLLEGE,431,Affiliated College,1,
21257,"MOUNT MARRY COLLEGE, DIMAPUR",431,Affiliated College,1,
21258,MOUNT OLIVE COLLEGE,431,Affiliated College,1,
21259,MOUNT TIYI COLLEGE,431,Affiliated College,1,
21260,MOUNTAIN VIEW CHRISTIAN COLLEGE,431,Affiliated College,1,
21261,NAGALAND COLLEGE OF TEACHER EDUCATION,431,Affiliated College,1,
21264,PATKAI CHRISTIAN COLLEGE,431,Affiliated College,1,
21265,PEOPLES COLLEGE,431,Affiliated College,1,
21266,PEREN COLLEGE,431,Affiliated College,1,
21267,PFUTSERO GOVERNMENT COLLEGE,431,Affiliated College,1,
21268,PHEK GOVT. COLLEGE,431,Affiliated College,1,
21269,PRANABANANDA WOMENS COLLEGE,431,Affiliated College,1,
21270,PUBLIC COLLEGE OF COMMERCE,431,Affiliated College,1,
21271,REGIONAL INSTITUTE OF E-LEARNING & INFORMATION TECHNOLOGY,431,Affiliated College,1,
21272,SAKUS MISSION COLLEGE,431,Affiliated College,1,
21273,SALESIAN COLLEGE OF HIGHER EDUCATION,431,Affiliated College,1,
21274,SALT CHRISTIAN COLLEGE,431,Affiliated College,1,
21275,SALT CHRISTIAN COLLEGE OF TEAACHER EDUCATION,431,Affiliated College,1,
21276,SAOCHANG COLLEGE,431,Affiliated College,1,
21277,SAZOLIE COLLEGE,431,Affiliated College,1,
21278,SD JAIN GIRLS COLLEGE,431,Affiliated College,1,
21279,ST. JOSEPHS COLLEGE,431,Affiliated College,1,
21281,ST.JOHN COLLEGE,431,Affiliated College,1,
21282,TETSO COLLEGE,431,Affiliated College,1,
21283,TULI COLLEGE,431,Affiliated College,1,
21284,UNITY COLLEGE,431,Affiliated College,1,
21285,"UNITY COLLEGE OF TEACHERS EDUCATION , DIMAPUR",431,Affiliated College,1,
21286,WANGKHAO COLLEGE,431,Affiliated College,1,
21287,YINGLI COLLEGE,431,Affiliated College,1,
21288,YOUTH LIFE MOULDING INSTITUTE OF TECHNOLOGY & MANAGEMENT,431,Affiliated College,1,
21289,ZISAJI PRESIDENCY COLLEGE,431,Affiliated College,1,
21290,ZUNHEBOTO COLLEGE,431,Affiliated College,1,
21291,"#NAME?",453,Affiliated College,1,
21292,"+3 ANCHALIKA MAHAVIDYALAYA, BARISAL, DHENKANAL",453,Affiliated College,1,
21293,"+3 DEGREE COLLEGE,KARLAPADA,KALAHANDI",448,Affiliated College,1,
21294,"+3 DEGREE COLLEGE,SINAPALI",448,Affiliated College,1,
21295,"+3 DEGREE COLLEGE,TORA",448,Affiliated College,1,
21296,"+3 DEGREE WOMEN�S COLLEGE, KAMAKSHYANAGAR, DHENKANAL",453,Affiliated College,1,
21297,+3 MAA SARADA DEVI MAHAVIDYALAYA,440,Affiliated College,1,
21298,+3 PANCHAYAT COLLEGE,440,Affiliated College,1,
21299,"+3 SANDA COLLEGE, SANDA, HINDOL ROAD, DHENKANAL",453,Affiliated College,1,
21300,+3 WOMENS COLLEGE BHOGARAI,440,Affiliated College,1,
21301,"+3 WOMENS COLLEGE,KANTABANJI",448,Affiliated College,1,
21302,"A.A.TRAINING COLLEGE, FAKIRPUR, AANANDAPUR",445,Affiliated College,1,
21303,A.B. COLLEGE,440,Affiliated College,1,
21304,"A.B.WOMENS DEGREE COLLEGE,ALAKUNDA,JAJPUR",453,Affiliated College,1,
21305,"A.D. MAHAVIDYALAYA, BRAHMAGIRI",453,Affiliated College,1,
21306,"A.E.S.COLLEGE, TARBHA",448,Affiliated College,1,
21307,"A.K.COLLEGE,BHEDEN",448,Affiliated College,1,
21308,"A.P COLLEGE, RARUAN",445,Affiliated College,1,
21309,"A.P.COLLEGE,SUJANPUR,JAJPUR",453,Affiliated College,1,
21310,"A.P.S.COLLEGE,ROTH",448,Affiliated College,1,
21311,"A.S.COLLEGE,BALIA, JAJPUR",453,Affiliated College,1,
21312,"A.S.COLLEGE,TIRTOL, JAGATSINGHPUR",453,Affiliated College,1,
21313,"A.S.DEGREE COLLEGE,SUBDEGA",448,Affiliated College,1,
21314,"A.W.D.I.,SECTOR-6,BASTIA BHAWAN,ROURKELA",448,Affiliated College,1,
21315,ABHAYA AYURVEDA SANSKRIT COLLEGE,449,Affiliated College,1,
21316,ACADEMY OF BUSINESS ADMINISTRATION,440,Affiliated College,1,
21317,"ACADEMY OF BUSINESS ADMINISTRATION, (ABA), BALASORE",437,Affiliated College,1,
21318,"ACADEMY OF MANAGEMENT & INFORMATION TECHNOLOGY, IID CENTRE, BIDYA VIHAR, KHURDA",453,Affiliated College,1,
21319,"ACADEMY OF MANAGEMENT AND INFORMATION TECHNOLOGY, (AMIT), KHURDA",437,Affiliated College,1,
21320,ACADEMY OF MANAGEMENT STUDIES,452,Affiliated College,1,
21321,"ACADEMY OF TECHNOCRATS, BERHAMPUR",436,Affiliated College,1,
21322,ACADEMY OF YOGA AND ORIENTAL STUDIES,452,Affiliated College,1,
21323,"ADARSHA COLLEGE OF ENGINEERING, (ACE), ANGUL",437,Affiliated College,1,
21324,"ADIVASI COLLEGE, BALLIGUDA",436,Affiliated College,1,
21325,"AERONAUTICS COLLEGE, SUNABEDA",436,Affiliated College,1,
21326,"AFFINITY BUSINESS SCHOOL, PLOT NO. 119/A, MANCHESWAR I.E., BHUBANESWAR",453,Affiliated College,1,
21327,AGALPUR SCIENCE COLLEGE,448,Affiliated College,1,
21328,AGARAPADA COLLEGE,440,Affiliated College,1,
21329,"AJAY BINAY INSTITUTE OF TECHNOLOGY PILOO MODI COLLEGE OF ARCHITECTURE (ABIT-PMCA), CUTTACK",437,Affiliated College,1,
21330,"AJAY BINAY INSTITUTE OF TECHNOLOGY, (ABIT), CUTTACK",437,Affiliated College,1,
21331,"ALAKAMOHAVIDYALAYA,ANANTABATA,JAGATSINGHPUR",453,Affiliated College,1,
21332,"AMCS COLLEGE, TIKABALI",436,Affiliated College,1,
21333,"ANANDAPUR COLLEGE, ANANDAPUR",445,Affiliated College,1,
21334,ANANTA SANSKRIT COLLEGE,449,Affiliated College,1,
21335,"ANCHAL COLLEGE,PADAMPUR",448,Affiliated College,1,
21336,"ANCHALIK +3 DEGREE COLLEGE,SANCHERGAON",448,Affiliated College,1,
21337,"ANCHALIK DEGREE COLLEGE,SUBALAYA",448,Affiliated College,1,
21338,"ANCHALIK DEGREE COLLEGE,TALMAL,ANGUL",453,Affiliated College,1,
21339,"ANCHALIK MAHAVIDYALAYA, BANASINGH,DHENKANAL",453,Affiliated College,1,
21340,"ANCHALIK MAHAVIDYALAYA,KUSANG",448,Affiliated College,1,
21341,"ANCHALIKA DEGREE COLLEGE, JAGANNATHPRASAD",436,Affiliated College,1,
21342,ANCHALIKA M.V PURUNABARIPADA,445,Affiliated College,1,
21343,"ANCHALIKA M.V, GADIA",445,Affiliated College,1,
21344,ANCHALIKA M.V. HATADIHI,445,Affiliated College,1,
21345,ANCHALIKA M.V. SWAMPATANA,445,Affiliated College,1,
21346,"ANCHALIKA MAHAVIDYALAYA, KSHETRIYABARAPUR",436,Affiliated College,1,
21347,"ANCHALIKA MAHAVIDYALAYA, PADMAPUR",445,Affiliated College,1,
21348,"ANCHALIKA SCIENCE COLLEGE, BALLIPADAR",436,Affiliated College,1,
21349,"ANCHALIKMAHAVIDYALAY, PRAGYAN VIHAR,DHENKANAL",453,Affiliated College,1,
21350,"ANSUPA COLLEGE OFEDUCATION &TECHNOLOGY, SARANDA, CUTTACK",453,Affiliated College,1,
21351,"ANUGUL MAHILA MAHAVIDYALA,ANGUL (W)",453,Affiliated College,1,
21352,"APEX INSTITUTE OF TECHNOLOGY AND MANAGEMENT (AITM), PAHALA, BHUBANESWAR",437,Affiliated College,1,
21353,"ARMY A.D. COLLEGE, GOPALPUR",436,Affiliated College,1,
21354,"ARYA SCHOOL OF MANAGEMENT & INFORMATION TECHNOLOGY, PLOT NO. 320, PATRAPADA, BBSR",453,Affiliated College,1,
21355,"ARYAN INSTITUTE OF ENGINEERING AND TECHNOLOGY, (AIET), BARAKUDA, KHURDA, BHUBANESWAR",437,Affiliated College,1,
21356,"ASBM INSTITUTE OF BBA, SIKSHA VIHAR, BHOLA, CHANDAKA, BHUBANESWAR",453,Affiliated College,1,
21357,"ASHRAMAPATNA COLLEGE,ASHRAMAPATN,JAGATSINGHPUR",453,Affiliated College,1,
21358,ASHUTOSH MAHARAJ COLLEGE OF MANAGEMENT AND TECHNOLOGY,452,Affiliated College,1,
21359,"ASHUTOSH MAHARAJA COLLEGE OF MGT, BARIPADA",445,Affiliated College,1,
21360,ASIAN INSTITUTE OF SOCIAL SCIENCE AND TECHNOLOGY,452,Affiliated College,1,
21361,ASIAN SCHOOL OF BUSINESS MANAGEMENT,452,Affiliated College,1,
21362,"ASKA SCIENCE COLLEGE, ASKA",436,Affiliated College,1,
21363,"ASTARANGA COLLEGE, ASTARANG",453,Affiliated College,1,
21364,ASTASAMBHU SANSKRIT COLLEGE,449,Affiliated College,1,
21365,"ASTHA SCHOOL OF MANAGEMENT, (ASM), BHUBANESWAR",437,Affiliated College,1,
21366,"ATHAMALLIK COLLEGE,ATHMALLIK",448,Affiliated College,1,
21367,"ATTABIRA COLLEGE,ATTABIRA",448,Affiliated College,1,
21368,"AUL COLLEGE AUL, KENDRAPARA",453,Affiliated College,1,
21369,"B.B COLLEGE, BAIGANBADIA",445,Affiliated College,1,
21370,"B.B MAHAVIDYALAYA, HARICHANDANPUR",445,Affiliated College,1,
21371,"B.B.MOHAVIDYALAYA, CHANDIKHOLA,JAJPUR",453,Affiliated College,1,
21372,"B.C.COLLEGE,REDDHUA,JAGATSINGHPUR",453,Affiliated College,1,
21373,"B.D.MAHILA MAHAVIDYALAYA, NATKAI,NISCHINTAKOILI,CUTTACK",453,Affiliated College,1,
21374,"B.G.DEGREE COLLEGE,KASAIBAHAL",448,Affiliated College,1,
21375,"B.G.T.LAW COLLEGE,GADVITAR",448,Affiliated College,1,
21376,B.I.S.T.,440,Affiliated College,1,
21377,"B.J.B. +3 COLLEGE, GADARODANG, BRAHMAGIRI, PURI",453,Affiliated College,1,
21378,"B.J.B. AUTONOMOUS COLLEGE, BBSR, KHURDA",453,Affiliated College,1,
21379,B.K. COLLEGE OF ART AND CRAFTS,452,Affiliated College,1,
21380,B.N.M.A. COLLEGE,440,Affiliated College,1,
21381,B.P. COLLEGE,440,Affiliated College,1,
21382,"B.P. COLLEGE OF SCIENCE & EDU., BBSR, KHURDA",453,Affiliated College,1,
21383,"B.P.COLLEGE,ANTEI, KENDRAPARA",453,Affiliated College,1,
21384,"B.P.DEGREE COLLEGE,BODEN",448,Affiliated College,1,
21385,"B.P.DEGREE WOMENS COLLEGE,SONEPUR",448,Affiliated College,1,
21386,"B.P.S COLLEGE, BARSAHI",445,Affiliated College,1,
21387,"B.R.SCIENCE COLLEGE,HATASAHI KACHERI,KENDRAPARA",453,Affiliated College,1,
21388,"B.S. COLLEGE, DASPALLA",453,Affiliated College,1,
21389,"B.S.COLLEGE,NUAHAT,JAJPUR",453,Affiliated College,1,
21390,"B.T.WOMENS COLLEGE,CHHENAPODI",445,Affiliated College,1,
21391,BABAMANI COLLEGE (+3),440,Affiliated College,1,
21392,"BADAMPAHAR DEGREE COLLEGE, BADAMPAHAR",445,Affiliated College,1,
21393,BAGISWARI SANSKRIT COLLEGE,449,Affiliated College,1,
21394,"BAHUGRAM COLLEGE, BAHUGRAM, CUTTACK",453,Affiliated College,1,
21395,"BAISIMAUZA COLLEGE,PURAN,ANAKHIA,JAGATSINGHPUR",453,Affiliated College,1,
21396,"BAJI ROUL MEMORIAL COLLEGE, BHUBAN,DHENKANAL",453,Affiliated College,1,
21397,"BALANGA COLLEGE, BALANGA, PURI",453,Affiliated College,1,
21398,BALANGI MAHAVIDYALAYA,440,Affiliated College,1,
21399,"BALANGIR LAW COLLEGE,TIKRAPADA",448,Affiliated College,1,
21400,BALASORE COLLEGE OF ART AND CRAFTS,452,Affiliated College,1,
21401,"BALASORE COLLEGE OF ENGINEERING AND TECHNOLOGY, (BCET), BALASORE",437,Affiliated College,1,
21402,BALASORE LAW COLLEGE,440,Affiliated College,1,
21403,BALASORE MAHILA COLLEGE,440,Affiliated College,1,
21404,"BALIAPAL COLLEGE OF PHY, EDN",440,Affiliated College,1,
21405,BALIKHAND +3 COLLEGE,440,Affiliated College,1,
21406,"BALIKUDA COLLEGE,BALIKUDA,JAGATSINGHPUR",453,Affiliated College,1,
21407,"BALIKUDA WOMENS COLLEGE,BALIKUDA(W),JAGATSINGHPUR",453,Affiliated College,1,
21408,"BALIMELA COLLEGE OF SCIENCE AND TECHNOLOGY, BALIMELA",436,Affiliated College,1,
21409,"BALUGAN COLLEGE,BALUGAN,",453,Affiliated College,1,
21410,"BALUNKESWAR DEV ANCHALIK DEGREE COLLEGE, TIKIRIPADA",453,Affiliated College,1,
21411,"BAMRA T.F.COLLEGE,BAMRA",448,Affiliated College,1,
21412,"BANABHUMI COLLEGE, RANGAMATIA",445,Affiliated College,1,
21413,"BANAMALIPUR DEGREE COLLEGE, BANAMALIPUR, KHURDA",453,Affiliated College,1,
21414,"BANKI AUTONOMOUS COLLEGE,BANKI, CUTTACK.",453,Affiliated College,1,
21415,"BANSHIDHAR MAHAVIDYALAYA, ITAMATI, NAYAGARH",453,Affiliated College,1,
21416,BANT ACHALIKA COLLEGE,440,Affiliated College,1,
21417,"BANTALA COLLEGE OF HIGHER EDUCATION,BANTAL,ANGUL",453,Affiliated College,1,
21418,"BAPHGEECOLLEGE,CHENDIPADA,ANGUL",453,Affiliated College,1,
21419,"BARABATI INSTITUTE OF MANAGEMENT STUDIES, (BIMS), CUTTACK",437,Affiliated College,1,
21420,"BARAPORA MOHAVIDYALAYA BARAPARA, PATTAMUNDAI, KENDRAPARA",453,Affiliated College,1,
21421,BARAPUR COLLEGE,440,Affiliated College,1,
21422,"BARBIL COLLEGE, BARBIL",445,Affiliated College,1,
21423,"BARGARH LAW COLLEGE,BARGARH",448,Affiliated College,1,
21424,"BARIPADA COLLEGE, BAARIPADA",445,Affiliated College,1,
21425,"BARPALI COLLEGE,BARPALI",448,Affiliated College,1,
21426,"BARRISTER RANJIT MOHANTY INTERNATIONAL INSTITUTE OF TECHNOLOGY (BRMIIT), BHUBANESWAR",437,Affiliated College,1,
21427,"BARUNESWAR MOHAVIDYALAYA,AREI,JAJPUR",453,Affiliated College,1,
21428,"BAURIBANDHU MAHAVIDYALAYA, CHHATABAR",453,Affiliated College,1,
21429,"BAYA ABADHUT COLLEGE,KANIMAL,JAGATSINGHPUR",453,Affiliated College,1,
21430,"BEGUNIA COLLEGE,BEGUNIA, KHURDA",453,Affiliated College,1,
21431,BELAVOOMI MAHAVIDYALAYA,440,Affiliated College,1,
21432,"BELLAGUNTHA SCIENCE COLLEGE, BELLAGUNTHA",436,Affiliated College,1,
21433,"BELLESWAR MAHAVIDYALAYA, GONDOLA",436,Affiliated College,1,
21434,"BELPAHAR COLLEGE,BELPAHAR",448,Affiliated College,1,
21435,"BERHAMPUR CITY COLLEGE, BERHAMPUR",436,Affiliated College,1,
21436,BERHAMPUR COLLEGE,440,Affiliated College,1,
21437,"BETNOTI COLLEGE, BETNOTI",445,Affiliated College,1,
21438,"BH.D.MAHAVIDYALAYA, MARKANDAPUR,JAJPUR",453,Affiliated College,1,
21439,BHADRAK (AUTO.) COLLEGE,440,Affiliated College,1,
21440,BHADRAK COLLEGE OF ART AND CRAFTS,452,Affiliated College,1,
21441,"BHADRAK INSTITUTE OF ENGINEERING AND TECHNOLOGY, (BIET), BHADRAK",437,Affiliated College,1,
21442,BHADRAK LAW COLLEGE,440,Affiliated College,1,
21443,BHADRAK WOMENS COLLEGE,440,Affiliated College,1,
21444,BHAGABAN CHANDRA SANSKRIT COLLEGE,449,Affiliated College,1,
21445,"BHAIRAB COLLEGE, DABUGAON",436,Affiliated College,1,
21446,"BHAIRABI COLLEGE,PURUNAKATAK",448,Affiliated College,1,
21447,"BHANJA COLLEGE OF COMPUTER AND MANAGEMENT, BHANJANAGAR",436,Affiliated College,1,
21448,"BHARATI VIHAR MOHAVIDYALAYA,SUKINDA, JAJPUR",453,Affiliated College,1,
21449,"BHIMA BHOI COLLEGE,RAIRAKHOL",448,Affiliated College,1,
21450,BHOLANATH SANSKRIT COLLEGE,449,Affiliated College,1,
21451,"BHUBAN +3 WOMENS COLLEGE,BHUBAN,DHENKANAL",453,Affiliated College,1,
21452,"BHUBANESWAR COLLEGE OF COMPUTER SCIENCE & TECHNOLOGY, IRC VILLAGE, BHUBANESWAR",453,Affiliated College,1,
21453,"BHUBANESWAR COLLEGE OF ENGINEERING, (BCE), KHORDHA",437,Affiliated College,1,
21454,"BHUBANESWAR ENGINEERING COLLEGE, (BEC), BHUBANESWAR, KHORDHA",437,Affiliated College,1,
21455,"BHUBANESWAR INSTITUTE OF INDUSTRIAL TECHNOLOGY, (BIIT), KHURDA",437,Affiliated College,1,
21456,"BHUBANESWAR INSTITUTE OF MANAGEMENT AND INFORMATION TECHNOLOGY (BIMIT), BHUBANESWAR",437,Affiliated College,1,
21457,"BHUBANESWAR INSTITUTE OF TECHNOLOGY, (BIT), INFOVALLEY, HARAPUR, BHUBANESWAR",437,Affiliated College,1,
21458,BHUBANESWAR SCHOOL OF HOTEL MANAGEMENT AND TOURISM,452,Affiliated College,1,
21459,BIJAYACHAND SANSKRIT COLLEGE,449,Affiliated College,1,
21460,"BIJEPUR COLLEGE,BIJEPUR",448,Affiliated College,1,
21461,"BIJU PATNAIK COLLEGE OF EDUCATION, GOVINDAPALLI",436,Affiliated College,1,
21462,"BIJU PATNAIK COLLEGE, KUNDRA",436,Affiliated College,1,
21463,"BIJU PATNAIK HOMEOPATHY MEDICAL COLLEGE & HOSPITAL, BERHAMPUR",436,Affiliated College,1,
21464,"BIJU PATNAIK INSTITUTE OF INFORMATION TECHNOLOGY AND MANAGEMENT, (BIITM), BHUBANESWAR",437,Affiliated College,1,
21465,"BIJU PATNAIK WOMENS COLLEGE, DIGAPAHANDI",436,Affiliated College,1,
21466,BINAPANI SANSKRIT COLLEGE,449,Affiliated College,1,
21467,"BINAYAK ACHARYA COLLEGE, BERHAMPUR",436,Affiliated College,1,
21468,"BINAYAK INSTITUTE OF COMPUTER AND MANAGEMENT, BERHAMPUR",436,Affiliated College,1,
21469,"BIRAJA LAW COLLEGE, JAJPUR",453,Affiliated College,1,
21470,BIRAJA SANSKRIT COLLEGE,449,Affiliated College,1,
21471,"BIRAJA WOMENS COLLEGE, JAJPUR",453,Affiliated College,1,
21472,BIRAMAHARAJPUR COLLEGE,448,Affiliated College,1,
21473,"BIREN MITRA MEMORIAL WOMEN�S COLLEGE, THORIASAHI, CTC.",453,Affiliated College,1,
21474,"BIRUPPA COLLEGE,INDUPUR, KENDRAPARA",453,Affiliated College,1,
21475,"BISWAGURU LAW COLLEGE, SIKHARPUR, CUTTACK",453,Affiliated College,1,
21476,"BISWASROY SCIENCE COLLEGE, PATTAPUR",436,Affiliated College,1,
21477,"BLACK DIAMOND COLLEGE OF ENGINEERING AND TECHNOLOGY, (BDCET), JHARSUGUDA",437,Affiliated College,1,
21478,"BONAIGARH COLLEGE,BONAIGARH",448,Affiliated College,1,
21479,BOUDH PANCHAYAT COLLEGE,448,Affiliated College,1,
21480,"BOULA +3 DEGREE COLLEGE, SOSO",445,Affiliated College,1,
21481,"BRAHMA BBARADA COLLEGE, BRAHMABARADA,JAJPUR",453,Affiliated College,1,
21482,"BRAHMAESWAR MAHAVIDYALAYA, DHARMAKIRTI,PURI",453,Affiliated College,1,
21483,"BRAHMANI COLLEGE, DANDISAI, KENDRAPARA",453,Affiliated College,1,
21484,"BRAHMONJHARILO MAHAVIDYALAYA,RAIPUR, PHULNAKHERA, CUTTACK",453,Affiliated College,1,
21485,BRAJRAJNAGAR COLLEGE,448,Affiliated College,1,
21486,"BRM INSTITUTE OF MANAGEMENT AND INFORMATION TECHNOLOGY (BRMIMIT), BHUBANESWAR",437,Affiliated College,1,
21487,BUJI PATTNAIK COLLEGE OF HOTEL MANAGEMENT AND TOURISM,452,Affiliated College,1,
21488,"C P DEGREE COLLEGE, BHANJKIA",445,Affiliated College,1,
21489,"C.J.DEGREE COLLEGE,BORDA",448,Affiliated College,1,
21490,"C.S COLLEGE, CHAMPUA",445,Affiliated College,1,
21491,"CAPITAL ACADEMY OF PROFESSIONAL STUDIES, 961/2421 (2ND FLOOR), FOREST PARK, BBSR",453,Affiliated College,1,
21492,"CAPITAL ENGINEERING COLLEGE, (CEC), MAHATPALA, KHORDHA",437,Affiliated College,1,
21493,"CAPITAL INSTITUTE OF MANAGEMENT AND SCIENCE, (CIMS), BHUBANESWAR",437,Affiliated College,1,
21494,"CAPITAL LAW COLLEGE, PLOT NO. A/63, CRP SQUARE, BHUBANESWAR",453,Affiliated College,1,
21495,CENTRAL INSTITUTE OF HOTEL MANAGEMENT AND CATERING,452,Affiliated College,1,
21496,"CENTRAL INSTITUTE OF PLASTIC ENGINEERING AND TECHNOLOGY (CIPET), BHUBANESWAR",437,Affiliated College,1,
21497,"CENTRE FOR IT EDUCATION, BHUBANESWAR",437,Constituent / University College,1,
21498,CENTRE FOR MANAGEMENT AND COMPUTER EDUCATION,452,Affiliated College,1,
21499,"CENTRE FOR MANAGEMENT STUDIES (CMS, OEC), BHUBANESWAR",437,Affiliated College,1,
21500,CENTRE FOR PHILANTHROPHY AND SOCIAL RESEARCH,452,Affiliated College,1,
21501,"CENTRE FOR POST GRADUATE STUDIES, BHUBANESWAR",446,PG Center / Off-Campus Center,1,
21502,CENTRE FOR SOCIAL SCIENCES AND RESEARCH,452,Affiliated College,1,
21503,"CHAITANYA SAHU COLLEGE OF SCI.&ARTS, NUAPATNA, CUTTACK",453,Affiliated College,1,
21504,"CHAKADOLA INSTITUTE OF INFORMATION TECHNOLOGY & MANAGEMENT, BERHAMPUR",436,Affiliated College,1,
21505,"CHAKRADHARA INSTITUTE OF REHABILITATION SCIENCES, F-10, BJB NAGAR, BHUBANESWAR",453,Affiliated College,1,
21506,CHANDABALI COLLEGE,440,Affiliated College,1,
21507,CHARAMPA MAHAVIDYALAYA,440,Affiliated College,1,
21508,CHARIGARH M.V. TELKOI,445,Affiliated College,1,
21509,CHARLES BABBAGE COLLEGE OF INFORMATION TECHNOLOGY,448,Affiliated College,1,
21510,"CHATRAPUR WOMENS COLLEGE, CHATRAPUR",436,Affiliated College,1,
21511,"CHIKITI MAHAIDYALAYA, CHIKITI",436,Affiliated College,1,
21512,CHINTAMANI SANSKRIT COLLEGE,449,Affiliated College,1,
21513,"CHITALO COLLEGE,CHITALO, JAJPUR",453,Affiliated College,1,
21514,"CHITRADA COQLLEGE, CHITRADA",445,Affiliated College,1,
21515,"CHITROTPALA WOMENS COLLEGE, KORUA, KENDRAPARA",453,Affiliated College,1,
21516,"CHOUDA MOUZA BIDYUT MAHAVIDYALAYA, GARHASANPUT",453,Affiliated College,1,
21517,"CHOUDHAR COLLEGE, CHOUDWAR, CUTTACK",453,Affiliated College,1,
21518,"CHRIST COLLEGE, CUTTACK",453,Affiliated College,1,
21519,"CITY WOMENS COLLEGE, SIRIPUR, BBSR,KHURDA",453,Affiliated College,1,
21520,"COLLEGE OF ADVANCE COMPUTING, BERHAMPUR",436,Affiliated College,1,
21521,"COLLEGE OF AGRICULTURAL ENGINEERING & TECHNOLOGY, BHUBANESWAR",446,Constituent / University College,1,
21522,"COLLEGE OF AGRICULTURE, BHAWANIPATNA",446,Constituent / University College,1,
21523,"COLLEGE OF AGRICULTURE, BHUBANESWAR",446,Constituent / University College,1,
21524,"COLLEGE OF AGRICULTURE, CHIPLIMA",446,Constituent / University College,1,
21525,"COLLEGE OF ARTS,SCIENCE &TECHNOLOGY,BONDOMUNDA",448,Affiliated College,1,
21526,"COLLEGE OF BASIC SCIENCE & HUMANITIES, BHUBANESWAR",446,Constituent / University College,1,
21527,"COLLEGE OF BUSINESS ADMINISTRATION, BERHAMPUR",436,Affiliated College,1,
21528,"COLLEGE OF BUSINESS MANAGEMENT, MUKUND PRASAD, KHURDA",453,Affiliated College,1,
21529,"COLLEGE OF ENGINEERING & TECHNOLOGY, BHUBANESWAR",437,Constituent / University College,1,
21530,"COLLEGE OF ENGINEERING (CEB), BHUBANESWAR",437,Affiliated College,1,
21531,"COLLEGE OF FISHERIES, RANGAILUNDA",446,Constituent / University College,1,
21532,"COLLEGE OF FORESTRY, BHUBANESWAR",446,Constituent / University College,1,
21533,"COLLEGE OF HOME SCIENCE, BHUBANESWAR",446,Constituent / University College,1,
21534,"COLLEGE OF HORTICULTURE, CHIPLIMA",446,Constituent / University College,1,
21535,"COLLEGE OF LIBRARY AND INFORMATION SCIENCE, SMIT, ANKUSHPUR",436,Affiliated College,1,
21536,"COLLEGE OF NURSING, BERHAMPUR",436,Affiliated College,1,
21537,"COLLEGE OF NURSING, PLOT NO. 201, RANIHAT, CUTTACK",453,Affiliated College,1,
21538,"COLLEGE OF PHARMACEUTICAL SCIENCES (CPS), MOHUDA, BERHAMPUR",437,Affiliated College,1,
21539,"COLLEGE OF PHARMACEUTICAL SCIENCES (CPS), PURI",437,Affiliated College,1,
21540,"COLLEGE OF PHARMACEUTICAL SCIENCES, MOHUDA",436,Affiliated College,1,
21543,"COLLEGE OF TEACHER EDUCATION,ROURKELA",448,Affiliated College,1,
21544,"COLLEGE OF VETERINARY SCIENCE & ANIMAL HUSBANDRY, BHUBANESWAR",446,Constituent / University College,1,
21545,"COM. POINT INSTITUTE OF TECHNOLOGY, GAMHADIA, CANAL ROAD, CUTTACK",453,Affiliated College,1,
21546,"COMPUTER APPLICATION CENTRE, LINK ROAD, ARUNODAYA MARKET, CUTTACK",453,Affiliated College,1,
21547,"COUNCIL FOR ANALYTICAL TRIBAL STUDIES, KORAPUT",436,Affiliated College,1,
21548,"CUTTACK COLLEGE, NAYABAZAR, CUTTACK",453,Affiliated College,1,
21549,CUTTACK HOMEOPATHIC MEDICAL COLLEGE,453,Affiliated College,1,
21550,"CV RAMAN COLLEGE OF ENGINEERING (CVRCE), BHUBANESWAR",437,Affiliated College,1,
21551,"CV RAMAN COMPUTER ACADEMY (CVRCA), BHUBANESWAR",437,Affiliated College,1,
21552,"D.A..V.COLLEGE,TITLAGARH",448,Affiliated College,1,
21553,"D.B.COLLEGE,BHATLI",448,Affiliated College,1,
21554,"D.G.B.K. MAHAVISYALAYA,KASARDA, CUTTACK.",453,Affiliated College,1,
21555,"D.J. +3 MAHAVIDYALAYA, BAHADA JHOLA, NAYAGARH",453,Affiliated College,1,
21556,D.K. COLLEGE,440,Affiliated College,1,
21557,"D.K.N.COLLEGE,BRANCH,CUTTACK",453,Affiliated College,1,
21558,"D.L.DEGREE COLLEGE, BAHALDA",445,Affiliated College,1,
21559,"D.P. MISHRA INSTITUTE, KODALA",436,Affiliated College,1,
21560,"D.R.NAYAPALLI COLLEGE, NAYAPALLI, BBSR, KHURDA",453,Affiliated College,1,
